#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
SEC14L3	0.389812	0.565736	0.389812	*
STK36	0.389631	0.783904	0.389631	*
KIAA1279	0.389598	1.21009	0.389598	*
PGM3	0.389559	0.441264	0.389559	*
PSAT1	0.389517	0.465118	0.389517	*
RFC2	0.389458	0.506343	0.389458	*
WDR19	0.38933	0.863489	0.38933	*
C12orf40	0.389296	0.7201	0.389296	*
PTGIS	0.389117	0.41382	0.389117	*
SLC39A12	0.389113	1.35892	0.389113	*
ELFN1	0.389105	0.651712	0.389105	*
HTR3C	0.388933	0.484313	0.388933	*
KRTAP9-1	71.3947	0.388892	0.388892	-
BCL2	0.388791	0.60305	0.388791	*
GANAB	0.388732	0.83373	0.388732	*
GPR142	0.388687	0.57701	0.388687	*
CWH43	0.388659	0.41382	0.388659	*
RPS2	0.388636	0.60305	0.388636	*
CPA4	0.388611	0.41382	0.388611	*
ZNF518B	0.388563	0.57701	0.388563	*
KCTD14	22.7031	0.388336	0.388336	-
ZNF233	0.388272	0.68161	0.388272	*
LATS2	0.388131	1.04938	0.388131	*
MAPKAP1	0.388064	0.73032	0.388064	*
MICU1	0.388029	0.465118	0.388029	*
NT5C	0.387989	0.506343	0.387989	*
PLEKHD1	0.387983	0.771994	0.387983	*
COL6A1	0.387901	0.863489	0.387901	*
WDR73	0.387848	0.441264	0.387848	*
DNLZ	0.387794	0.599219	0.387794	*
FAM126A	0.387725	1.05753	0.387725	*
MUC16	0.387656	2.06959	0.387656	*
PCDHA10	0.387625	1.31097	0.387625	*
WFDC5	0.387505	0.60305	0.387505	*
MRAP	0.387502	0.441264	0.387502	*
ZNF446	0.506574	0.387395	0.387395	-
VSIG10	1.12423	0.387395	0.387395	-
TRIM6	0.837311	0.387395	0.387395	-
THUMPD3	0.693162	0.387395	0.387395	-
SRPRA	1.7242	0.387395	0.387395	-
SLC7A13	0.517877	0.387395	0.387395	-
OXA1L	0.464837	0.387395	0.387395	-
NPHS2	1.05849	0.387395	0.387395	-
NOL10	0.655392	0.387395	0.387395	-
NCKIPSD	0.875743	0.387395	0.387395	-
NBPF3	0.72473	0.387395	0.387395	-
KRTAP5-7	1.86449	0.387395	0.387395	-
KRT37	0.412771	0.387395	0.387395	-
IL10RA	0.552425	0.387395	0.387395	-
HECTD2	2.01402	0.387395	0.387395	-
GRHL3	1.03466	0.387395	0.387395	-
GATB	0.40721	0.387395	0.387395	-
E2F2	1.00588	0.387395	0.387395	-
DNAJB13	1.15042	0.387395	0.387395	-
C19orf71	0.637023	0.387395	0.387395	-
PHKG1	0.387394	0.565736	0.387394	*
COL28A1	0.387373	0.952735	0.387373	*
SYDE1	0.387324	0.648434	0.387324	*
AKAP7	0.387221	0.404991	0.387221	*
RMND1	0.387168	0.465118	0.387168	*
LPIN3	0.387137	0.863489	0.387137	*
SS18L1	0.386753	0.73032	0.386753	*
NKX2-8	0.386722	0.648434	0.386722	*
NEDD1	0.386627	1.21463	0.386627	*
PRAMEF12	0.386603	0.68161	0.386603	*
KIAA1324	0.386551	0.404991	0.386551	*
SVOPL	0.386544	1.00466	0.386544	*
RAB11FIP5	0.386516	0.68161	0.386516	*
ZNF234	0.386502	0.758759	0.386502	*
CENPA	0.38648	0.60305	0.38648	*
SPERT	0.386439	0.771994	0.386439	*
ACTRT3	0.38638	0.465118	0.38638	*
ARMC12	0.386364	0.397966	0.386364	*
PI4K2B	0.386196	0.906068	0.386196	*
UQCRFS1	0.386185	0.60305	0.386185	*
KCNJ16	0.386146	1.21463	0.386146	*
QRFPR	0.386129	0.387395	0.386129	*
ADCK1	0.385986	0.68161	0.385986	*
SSBP4	0.385967	0.967503	0.385967	*
SPTBN2	0.385933	1.21112	0.385933	*
WNT2	0.385742	0.441264	0.385742	*
CISH	0.385551	0.441264	0.385551	*
ANKRD50	0.385497	1.15344	0.385497	*
MCCC1	0.385425	0.792261	0.385425	*
FAM179A	0.38541	2.19873	0.38541	*
HRASLS	0.385345	1.21009	0.385345	*
ABCF2	0.385341	0.506343	0.385341	*
LIPA	0.385262	0.465118	0.385262	*
MRPL14	0.385234	0.60305	0.385234	*
NGFRAP1	0.385232	0.60305	0.385232	*
USP18	0.385187	0.506343	0.385187	*
CNTROB	0.385152	0.670192	0.385152	*
TNFRSF8	0.385066	0.41382	0.385066	*
ATXN7	0.385047	1.25106	0.385047	*
DMBX1	0.385019	0.967503	0.385019	*
PNLIPRP3	0.385013	0.68161	0.385013	*
CPT1B	0.384999	1.731	0.384999	*
GAMT	0.384986	0.846868	0.384986	*
ZNF160	0.384936	0.425353	0.384936	*
OR6C70	0.384888	0.648434	0.384888	*
DDX53	0.384855	0.441264	0.384855	*
CEACAM4	0.384758	0.541189	0.384758	*
EIF3I	0.384713	0.60305	0.384713	*
VPS13D	0.384637	1.24032	0.384637	*
FRA10AC1	0.384634	0.441264	0.384634	*
RAD17	0.384537	0.771994	0.384537	*
COX5A	0.384319	0.60305	0.384319	*
CMSS1	0.384271	0.906068	0.384271	*
ESD	0.384178	1.21009	0.384178	*
MOGAT2	0.384151	0.404991	0.384151	*
EXOC3L1	0.384087	0.7201	0.384087	*
AP3D1	0.38402	1.74434	0.38402	*
POLB	0.383989	0.506343	0.383989	*
RRAGD	0.383923	0.465118	0.383923	*
DCC	0.383916	1.27191	0.383916	*
ERMN	0.383726	0.599219	0.383726	*
ACMSD	0.383696	0.771994	0.383696	*
MCM9	0.383673	0.758759	0.383673	*
ZNF675	0.383631	0.599219	0.383631	*
MEI1	0.383628	1.25106	0.383628	*
CAGE1	0.383579	1.25106	0.383579	*
CD33	0.383526	0.404991	0.383526	*
SLC22A12	0.38348	0.541189	0.38348	*
ADSS	0.383448	0.60305	0.383448	*
ZNF550	0.835136	0.383289	0.383289	-
ZBTB11	1.61875	0.383289	0.383289	-
RIMBP3	1.22105	0.383289	0.383289	-
PLA2G4E	0.751153	0.383289	0.383289	-
LXN	1.44413	0.383289	0.383289	-
FSCN3	0.703095	0.383289	0.383289	-
EEPD1	1.39201	0.383289	0.383289	-
CEP68	0.502275	0.383289	0.383289	-
CBX2	0.505921	0.383289	0.383289	-
CAPN10	0.807753	0.383289	0.383289	-
ALDH9A1	0.784319	0.383289	0.383289	-
LOC286238	0.383222	0.906068	0.383222	*
MFAP2	0.383106	0.441264	0.383106	*
MAL	0.38306	0.906068	0.38306	*
POT1	0.382879	0.565736	0.382879	*
IPO8	0.38282	0.846868	0.38282	*
ZNF630	0.382719	0.425353	0.382719	*
PBXIP1	0.382498	0.404991	0.382498	*
BMP2K	0.382466	0.49473	0.382466	*
MCOLN3	0.382452	0.846868	0.382452	*
FBXO9	0.382449	0.465118	0.382449	*
YIPF3	0.382287	0.506343	0.382287	*
PCGF3	0.382249	0.60305	0.382249	*
DHX34	0.382128	0.670436	0.382128	*
NNMT	0.381944	0.73032	0.381944	*
RARG	0.38185	0.73032	0.38185	*
ZNF223	0.381821	0.565736	0.381821	*
PRICKLE2	0.381801	1.21009	0.381801	*
C11orf42	0.381682	0.648434	0.381682	*
FPGT	0.381636	0.595337	0.381636	*
SFT2D1	0.381388	0.906068	0.381388	*
PDE4D	0.381253	1.21463	0.381253	*
SPARC	0.381252	0.771994	0.381252	*
OR51A2	0.381172	0.465118	0.381172	*
RGS6	0.380999	0.906068	0.380999	*
CNGA4	0.380878	1.06409	0.380878	*
NOP2	0.380845	0.651712	0.380845	*
NLRP4	0.380835	1.93639	0.380835	*
NAP1L3	0.380667	0.846868	0.380667	*
IFNA14	0.380618	0.404991	0.380618	*
GRK4	13.3903	0.380584	0.380584	-
MAGEB5	0.380561	1.21009	0.380561	*
CCDC61	0.380371	0.83373	0.380371	*
PPP1R15A	0.380139	0.607895	0.380139	*
EPOR	0.379922	0.425353	0.379922	*
NAT8L	0.379885	0.60305	0.379885	*
CHAC1	0.379818	0.465118	0.379818	*
TXNDC2	0.5685	0.379738	0.379738	-
SPDL1	0.807228	0.379738	0.379738	-
PLCXD1	0.668269	0.379738	0.379738	-
PIWIL4	0.505759	0.379738	0.379738	-
MCHR1	0.962356	0.379738	0.379738	-
IGF2BP3	2.47714	0.379738	0.379738	-
HKR1	0.940307	0.379738	0.379738	-
FAM166A	0.722339	0.379738	0.379738	-
CYSLTR2	1.05462	0.379738	0.379738	-
C4orf26	2.55689	0.379738	0.379738	-
ASB16	0.494031	0.379738	0.379738	-
AKAP1	0.819182	0.379738	0.379738	-
OTOS	0.37958	0.506343	0.37958	*
BUB1B	0.379454	0.771994	0.379454	*
CYP19A1	0.379429	0.906068	0.379429	*
NUTM2F	0.379313	0.651712	0.379313	*
ARRDC3	0.37929	0.73032	0.37929	*
NECAP2	0.379205	0.465118	0.379205	*
EDIL3	0.379068	0.73032	0.379068	*
TMEM37	0.378814	0.599219	0.378814	*
THEMIS	0.378802	0.83373	0.378802	*
MAK16	0.378714	0.506343	0.378714	*
PCK1	0.378712	0.507147	0.378712	*
DDI1	0.378634	1.05753	0.378634	*
CYP26B1	0.378602	0.996373	0.378602	*
MRGPRX3	0.378201	0.957327	0.378201	*
STX8	0.378165	0.648434	0.378165	*
CCDC18	0.378039	0.832955	0.378039	*
HMSD	0.378031	0.906068	0.378031	*
ZBTB37	0.377897	0.506343	0.377897	*
PTH2R	0.377845	0.846868	0.377845	*
PARPBP	0.377784	0.599219	0.377784	*
XRCC3	0.377707	0.425353	0.377707	*
CCDC174	0.377692	0.565736	0.377692	*
YY1	0.377663	0.60305	0.377663	*
RSBN1L	0.377639	0.541189	0.377639	*
HDAC6	0.37758	0.648434	0.37758	*
ABCG5	0.377553	0.758759	0.377553	*
OR52E2	0.37755	0.541189	0.37755	*
OR4D5	0.377484	1.27831	0.377484	*
SYNJ1	0.377467	1.10295	0.377467	*
CPA6	0.37743	0.68161	0.37743	*
GH1	0.377422	0.73032	0.377422	*
MOGAT3	0.377372	0.599219	0.377372	*
PIGS	0.377125	0.425353	0.377125	*
SEMG2	0.377119	1.27831	0.377119	*
SLC3A1	0.377018	0.627693	0.377018	*
TUBAL3	0.376995	1.25106	0.376995	*
FGG	0.376938	0.648434	0.376938	*
GTPBP2	0.376904	0.60305	0.376904	*
ENTPD4	0.376782	0.996373	0.376782	*
PRRT1	0.376658	0.60305	0.376658	*
SLC28A2	1.59722	0.376631	0.376631	-
PRSS55	0.598164	0.376631	0.376631	-
PMFBP1	0.732006	0.376631	0.376631	-
OR4F15	1.20792	0.376631	0.376631	-
MUC4	33.1301	0.376631	0.376631	-
MESDC2	3.26774	0.376631	0.376631	-
ITGA9	0.684644	0.376631	0.376631	-
ISL1	0.376631	0.906068	0.376631	*
ICA1	3.08918	0.376631	0.376631	-
GRK7	0.959894	0.376631	0.376631	-
CYP1A1	0.462127	0.376631	0.376631	-
ATHL1	0.72078	0.376631	0.376631	-
RPP21	0.37657	0.452799	0.37657	*
ZNF860	0.376569	1.15344	0.376569	*
GBP5	0.376446	0.484313	0.376446	*
ZNF304	0.376443	1.51512	0.376443	*
EGLN1	0.376424	1.21009	0.376424	*
FITM2	0.376255	0.506343	0.376255	*
ZFP28	0.376172	1.57264	0.376172	*
RLN2	0.376079	0.599219	0.376079	*
JCHAIN	0.375985	0.506343	0.375985	*
BSDC1	0.375966	0.506343	0.375966	*
PIGP	0.375878	0.60305	0.375878	*
RPS6KA4	0.375875	1.82117	0.375875	*
WDR6	0.375871	0.707638	0.375871	*
HLA-DMB	0.375865	0.967503	0.375865	*
BBOX1	0.375817	0.506343	0.375817	*
UGP2	0.375347	0.506343	0.375347	*
PTPRA	0.375344	0.771994	0.375344	*
ZXDC	0.375333	0.565736	0.375333	*
TMEM171	0.375231	0.541189	0.375231	*
ARHGAP23	0.375228	0.627693	0.375228	*
EVX2	0.375171	1.21009	0.375171	*
ARL13B	0.375024	0.441264	0.375024	*
GUCA1C	0.374966	0.60305	0.374966	*
KPRP	0.374872	1.10295	0.374872	*
DDX5	0.374849	0.506343	0.374849	*
DCAF8L1	0.374839	1.06409	0.374839	*
IFNL3	0.374817	0.886701	0.374817	*
TRMT12	0.374795	1.46961	0.374795	*
MICAL2	0.374756	0.863489	0.374756	*
SP1	0.374721	0.648434	0.374721	*
AP2A1	0.374612	0.73032	0.374612	*
RNF112	0.374483	1.21463	0.374483	*
EPB41	0.374439	1.731	0.374439	*
SLF2	0.374438	0.507147	0.374438	*
DIMT1	0.374345	0.906068	0.374345	*
ZNF618	0.374288	1.46961	0.374288	*
LMNTD1	0.374278	0.599219	0.374278	*
CD37	0.374274	0.648434	0.374274	*
MS4A5	0.374249	0.465118	0.374249	*
PER3	16.446	0.374198	0.374198	-
KAT6B	0.374192	1.04938	0.374192	*
RABGGTB	0.373963	0.60305	0.373963	*
USP53	0.62942	0.373883	0.373883	-
SNAI3	0.504747	0.373883	0.373883	-
MMP10	0.797632	0.373883	0.373883	-
LBP	0.516282	0.373883	0.373883	-
GINS3	0.373773	0.906068	0.373773	*
FOXM1	0.373754	0.627693	0.373754	*
ZBTB18	0.373608	0.906068	0.373608	*
DSN1	0.373501	0.506343	0.373501	*
C17orf98	0.373453	0.60305	0.373453	*
STARD8	0.373331	0.731031	0.373331	*
FAM127B	0.373275	0.60305	0.373275	*
SNX11	0.373216	0.506343	0.373216	*
KRT28	0.372988	0.565736	0.372988	*
PRKD3	0.372944	0.7201	0.372944	*
UGT1A5	0.372821	0.541189	0.372821	*
REM1	0.372806	0.7201	0.372806	*
CTH	0.372726	0.465118	0.372726	*
ARSD	31.5036	0.372725	0.372725	-
ZNF142	0.372567	1.10834	0.372567	*
ZFYVE26	0.372527	0.591547	0.372527	*
OR8H1	0.372477	0.846868	0.372477	*
PEX1	32.1628	0.372456	0.372456	-
DLL4	0.372336	0.648434	0.372336	*
SLC16A4	33.5795	0.372323	0.372323	-
CTBS	0.372237	0.465118	0.372237	*
TP53BP1	0.37223	0.731031	0.37223	*
CHDH	0.372185	0.648434	0.372185	*
C1GALT1C1	0.372006	0.906068	0.372006	*
SGCG	0.371955	0.967503	0.371955	*
PCYT1B	0.37194	0.60305	0.37194	*
SWI5	0.371847	0.648434	0.371847	*
MCOLN2	0.371819	0.541189	0.371819	*
IFNAR2	0.371795	0.441264	0.371795	*
RASL10B	0.371768	0.73032	0.371768	*
DZANK1	0.371732	1.44661	0.371732	*
SYDE2	0.371618	1.16852	0.371618	*
ZCCHC14	0.371603	0.565736	0.371603	*
OR10G9	0.602542	0.371432	0.371432	-
GPRIN2	0.444439	0.371432	0.371432	-
RFC5	0.371292	0.60305	0.371292	*
TERF1	0.371262	1.21009	0.371262	*
LTK	0.371152	0.49473	0.371152	*
MASP1	0.371068	1.00466	0.371068	*
SHISA5	0.371046	0.565736	0.371046	*
ZFYVE1	0.370975	0.73032	0.370975	*
FRZB	0.370892	0.506343	0.370892	*
SETD2	0.370883	1.20158	0.370883	*
LGALS8	0.370882	0.465118	0.370882	*
NTMT1	0.37081	0.506343	0.37081	*
SIRT4	0.370779	0.441264	0.370779	*
EFCAB14	0.370738	0.425353	0.370738	*
PHLPP2	0.37069	0.627693	0.37069	*
CYP4V2	0.370685	0.7201	0.370685	*
DNAH14	0.370626	2.05017	0.370626	*
INHBE	0.370579	0.73032	0.370579	*
BASP1	0.370497	0.425353	0.370497	*
VWF	0.370493	1.57866	0.370493	*
JAKMIP3	0.370047	0.651712	0.370047	*
RTKN	0.36997	0.886701	0.36997	*
MYO5B	0.369877	1.00402	0.369877	*
RFT1	0.369858	0.565736	0.369858	*
RSRC2	0.369822	0.60305	0.369822	*
ZNF318	0.369818	1.41366	0.369818	*
TMEM116	0.369798	0.506343	0.369798	*
ACSM2B	0.369787	0.758759	0.369787	*
TRAF3IP3	0.369749	0.771994	0.369749	*
LDHB	0.369682	0.906068	0.369682	*
TMEM237	0.369571	0.648434	0.369571	*
LHX4	0.369533	0.73032	0.369533	*
ICE1	0.36952	0.905438	0.36952	*
CPO	0.369432	0.846868	0.369432	*
TSPEAR	0.433867	0.369231	0.369231	-
SUSD1	0.782997	0.369231	0.369231	-
ECT2L	0.558472	0.369231	0.369231	-
CDC42EP1	1.69803	0.369231	0.369231	-
BST1	0.369108	0.565736	0.369108	*
SUSD6	0.368989	0.506343	0.368989	*
FBXL17	0.368987	0.465118	0.368987	*
SLC22A6	0.368948	0.967503	0.368948	*
COG6	0.368764	0.68161	0.368764	*
CXCL9	0.368686	0.60305	0.368686	*
BCKDK	0.368583	0.73032	0.368583	*
DHX29	0.368567	0.607895	0.368567	*
CHL1	0.368516	3.01146	0.368516	*
TACC3	0.368512	0.899561	0.368512	*
AP5Z1	0.368484	1.06889	0.368484	*
LIMA1	0.368481	0.967503	0.368481	*
CTTNBP2NL	0.368458	0.425353	0.368458	*
C7	0.368455	0.942958	0.368455	*
MPLKIP	0.368335	0.60305	0.368335	*
ANGEL1	0.368315	0.957327	0.368315	*
CDKN1B	0.368132	1.21009	0.368132	*
MORN5	0.36798	0.506343	0.36798	*
PKP3	0.367903	0.687592	0.367903	*
SCD5	0.367701	0.506343	0.367701	*
MICAL3	0.36766	1.13465	0.36766	*
B3GALT1	0.367596	0.506343	0.367596	*
CCDC160	0.367594	0.506343	0.367594	*
TARSL2	0.367539	0.397966	0.367539	*
STIM1	0.367533	0.68161	0.367533	*
IMPDH1	0.367325	0.441264	0.367325	*
TLDC1	0.787699	0.367239	0.367239	-
RNF175	0.36722	0.41382	0.36722	*
CLIC6	0.367115	1.15344	0.367115	*
MRPL12	0.366856	0.506343	0.366856	*
CREB5	0.366851	0.506343	0.366851	*
MBOAT4	0.366849	1.21463	0.366849	*
ZNF665	0.366712	0.484313	0.366712	*
KLRC2	0.366695	0.73032	0.366695	*
SLC7A14	0.366637	0.507147	0.366637	*
SCML4	0.366609	0.465118	0.366609	*
KDF1	0.366509	0.465118	0.366509	*
LUC7L3	0.366444	0.506343	0.366444	*
HIST1H2AL	0.366436	0.60305	0.366436	*
SERTAD1	0.366358	0.506343	0.366358	*
DPH2	0.366067	0.967503	0.366067	*
UTF1	0.366048	0.506343	0.366048	*
CXorf67	0.366037	0.648434	0.366037	*
TRIP6	0.366025	1.731	0.366025	*
NFIA	0.365963	0.73032	0.365963	*
PKP1	0.365932	0.758759	0.365932	*
PCDHB12	0.365881	1.54677	0.365881	*
TWF1	0.365863	0.506343	0.365863	*
KATNBL1	0.365755	0.73032	0.365755	*
CNNM1	0.365733	1.46961	0.365733	*
AZU1	0.36573	0.404991	0.36573	*
SERPINB3	0.365716	0.957327	0.365716	*
MS4A3	0.365641	0.506343	0.365641	*
SNAPC1	0.365625	0.506343	0.365625	*
ACSM2A	0.365577	0.68161	0.365577	*
RSRC1	0.365525	0.648434	0.365525	*
SIPA1L2	0.365468	0.783904	0.365468	*
GPR171	0.365303	0.60305	0.365303	*
GNL3	0.365213	1.46961	0.365213	*
MRGPRX1	0.365183	0.771994	0.365183	*
SIGLEC14	0.365173	0.599219	0.365173	*
COL6A3	0.365091	2.44696	0.365091	*
PHKG2	0.364979	0.73032	0.364979	*
BPIFB2	0.364954	1.82117	0.364954	*
RENBP	0.364833	0.506343	0.364833	*
CDKN2C	0.364827	0.506343	0.364827	*
PELI3	0.364635	1.21009	0.364635	*
PWWP2A	0.364634	0.73032	0.364634	*
GABPA	0.364479	0.60305	0.364479	*
MFSD7	0.364399	1.50765	0.364399	*
GDF7	0.364375	0.73032	0.364375	*
SPINK9	0.364371	0.60305	0.364371	*
RPH3A	0.364292	0.886701	0.364292	*
SLC22A5	0.364261	0.49473	0.364261	*
OR6K3	0.364226	0.441264	0.364226	*
OTOR	0.364165	0.60305	0.364165	*
TMPRSS5	0.364158	0.507147	0.364158	*
CD34	0.364148	0.441264	0.364148	*
PDE1A	0.364079	1.21463	0.364079	*
PIP5KL1	0.363975	0.465118	0.363975	*
FAM71F1	0.363887	0.506343	0.363887	*
MCPH1	0.371977	0.363772	0.363772	-
TBC1D26	0.363621	0.41382	0.363621	*
PHLDB2	0.363103	2.07688	0.363103	*
WDR25	0.363081	0.565736	0.363081	*
TMEM31	0.363053	0.60305	0.363053	*
TACC1	0.363053	0.541189	0.363053	*
IL1RN	0.363001	0.967503	0.363001	*
DNAI2	0.362975	0.591244	0.362975	*
WDR72	0.36286	0.996373	0.36286	*
CABP2	0.362726	0.73032	0.362726	*
GPN2	0.362554	0.506343	0.362554	*
LPAR1	0.362527	0.73032	0.362527	*
OR10Q1	0.362524	0.648434	0.362524	*
SORCS3	0.362516	1.27831	0.362516	*
KHDC1L	0.362479	0.73032	0.362479	*
LGALS9	0.362419	0.465118	0.362419	*
C9orf170	0.362345	0.506343	0.362345	*
MAP3K11	0.362296	1.06409	0.362296	*
DLX4	0.362292	0.906068	0.362292	*
PRB2	0.873272	0.362251	0.362251	-
EIF4G1	0.362217	0.57701	0.362217	*
ANKRD55	0.362066	0.68161	0.362066	*
LRRC31	0.361901	0.373883	0.361901	*
ISCA2	0.361828	0.60305	0.361828	*
DFNB31	0.361794	0.806722	0.361794	*
ZKSCAN7	0.361759	1.27831	0.361759	*
DEFB125	0.361703	0.73032	0.361703	*
MYH7B	0.361687	1.33527	0.361687	*
RNF150	0.361657	1.51512	0.361657	*
ZNF28	0.361606	0.383289	0.361606	*
ABCA5	0.361591	2.07688	0.361591	*
COLEC11	0.361563	1.46961	0.361563	*
PDCD1	0.361503	0.73032	0.361503	*
KRTAP10-1	0.361475	0.522268	0.361475	*
SNRPA	0.361453	0.60305	0.361453	*
TBC1D8	0.361144	0.792261	0.361144	*
OR1J1	0.360983	0.846868	0.360983	*
PKP2	1.12435	0.360849	0.360849	-
HLA-DRB1	3.78717	0.360849	0.360849	-
OPN1SW	0.36084	1.05753	0.36084	*
SMCO2	0.360833	0.465118	0.360833	*
NAT14	0.360829	0.60305	0.360829	*
SLC26A8	0.3608	0.758759	0.3608	*
PDLIM5	0.360692	1.15344	0.360692	*
DNTTIP1	0.360625	0.60305	0.360625	*
FITM1	0.360337	0.967503	0.360337	*
VARS	0.359973	0.758759	0.359973	*
C1orf43	0.359955	0.60305	0.359955	*
MNS1	0.35994	0.599219	0.35994	*
PF4	0.359629	0.906068	0.359629	*
RDH11	0.359472	0.465118	0.359472	*
SYPL2	0.359465	0.648434	0.359465	*
TACC2	0.359096	1.40798	0.359096	*
GPM6B	0.359042	0.60305	0.359042	*
BTBD16	0.359033	0.404991	0.359033	*
ZNF558	0.358942	0.465118	0.358942	*
SLC5A3	0.358931	1.21009	0.358931	*
TRIM39-RPP21	0.358866	0.60305	0.358866	*
GAL3ST1	0.358832	0.441264	0.358832	*
AMACR	0.358744	0.465118	0.358744	*
TYW1	0.358647	0.771994	0.358647	*
RUFY2	0.35861	0.425353	0.35861	*
C4orf46	0.358489	0.506343	0.358489	*
LRRC8D	0.3578	0.599219	0.3578	*
GRK6	0.357776	1.05753	0.357776	*
TDRD9	0.357759	0.379738	0.357759	*
TNFRSF6B	0.357752	0.425353	0.357752	*
C16orf89	0.357726	0.83373	0.357726	*
SYNJ2	0.35757	0.654922	0.35757	*
ATP7A	0.357528	1.731	0.357528	*
ZNF75A	0.357393	0.648434	0.357393	*
ARAP1	0.357393	2.29947	0.357393	*
OR51G1	0.357383	0.68161	0.357383	*
CAMTA2	0.357332	0.49473	0.357332	*
ZNF287	0.357294	0.771994	0.357294	*
MRPL55	0.357197	0.60305	0.357197	*
NARFL	0.357176	0.522268	0.357176	*
ZNF251	0.357137	0.73032	0.357137	*
CEPT1	0.357086	0.73032	0.357086	*
ALKBH4	0.356918	0.648434	0.356918	*
MEGF11	0.35689	0.522268	0.35689	*
CLPS	0.356847	0.465118	0.356847	*
TMEM135	0.35676	0.967503	0.35676	*
TP53INP1	0.356587	0.60305	0.356587	*
LGI4	0.356569	0.967503	0.356569	*
WSCD1	0.35655	0.541189	0.35655	*
KRT82	0.356452	0.484313	0.356452	*
IDO2	0.356274	0.846868	0.356274	*
SPRED2	0.356216	0.648434	0.356216	*
INSC	0.355916	0.996373	0.355916	*
FAM205A	0.355799	0.687592	0.355799	*
SLX4IP	0.355674	0.465118	0.355674	*
MTRR	0.355668	0.886701	0.355668	*
GRPEL1	0.355605	0.465118	0.355605	*
PLPP5	0.35558	0.441264	0.35558	*
PLEKHA1	0.35554	0.73032	0.35554	*
PPP6C	0.355522	0.906068	0.355522	*
GPAT4	0.355437	0.60305	0.355437	*
SLC43A2	0.355434	0.425353	0.355434	*
DNTTIP2	0.355386	1.50765	0.355386	*
APOL2	0.355386	0.565736	0.355386	*
BRF2	0.355382	0.541189	0.355382	*
BORA	0.35528	0.425353	0.35528	*
ILVBL	0.355242	0.942958	0.355242	*
SMG7	2.45742	0.355194	0.355194	-
FANCD2	0.355059	0.627693	0.355059	*
LINGO4	0.354892	0.957327	0.354892	*
CCT4	0.354881	0.465118	0.354881	*
FAM13A	0.354531	1.34931	0.354531	*
SYAP1	0.354456	0.60305	0.354456	*
C11orf84	0.354433	0.425353	0.354433	*
ESAM	0.354321	0.425353	0.354321	*
PRADC1	0.354278	0.60305	0.354278	*
KLHL36	0.354242	1.21463	0.354242	*
MYO1B	0.354184	0.648434	0.354184	*
BUB1	0.354162	1.05753	0.354162	*
SRSF4	0.354133	0.648434	0.354133	*
TRERF1	0.35412	1.10295	0.35412	*
RHOT1	0.354116	0.506343	0.354116	*
SLC31A2	0.3541	0.60305	0.3541	*
NUMA1	0.353999	0.702901	0.353999	*
ZNF391	0.353917	0.771994	0.353917	*
NOTCH3	0.353849	2.22148	0.353849	*
PDZRN3	0.353829	1.15344	0.353829	*
OR8K5	0.353764	0.648434	0.353764	*
F13B	0.353702	0.7201	0.353702	*
SUGCT	0.353699	0.599219	0.353699	*
SLC7A8	0.353579	0.41382	0.353579	*
LRRC70	0.35348	0.967503	0.35348	*
BDH2	0.35335	0.441264	0.35335	*
SOX17	0.353312	1.21009	0.353312	*
CRY2	0.353188	0.846868	0.353188	*
CCDC188	0.352913	0.506343	0.352913	*
MYOZ3	0.352887	0.73032	0.352887	*
PDLIM1	0.352713	0.73032	0.352713	*
PSTK	0.352601	0.73032	0.352601	*
PON1	0.352581	1.46961	0.352581	*
BAMBI	0.352466	0.648434	0.352466	*
RHO	0.352392	0.648434	0.352392	*
CIR1	0.352247	0.425353	0.352247	*
DLD	0.352243	0.648434	0.352243	*
G6PD	0.35219	0.771994	0.35219	*
WASF1	0.352151	0.506343	0.352151	*
JRK	0.352082	0.591244	0.352082	*
DDX58	0.351989	1.46961	0.351989	*
GALNS	0.351964	0.425353	0.351964	*
ELMO2	0.351931	0.648434	0.351931	*
SLC45A2	0.351922	0.846868	0.351922	*
KLRC3	0.351812	0.506343	0.351812	*
RHOBTB3	0.351673	0.73032	0.351673	*
RRNAD1	0.351551	0.846868	0.351551	*
ZSCAN2	0.351425	0.648434	0.351425	*
PCDHA1	0.351303	0.966682	0.351303	*
BHLHE40	0.351299	0.506343	0.351299	*
NEU4	0.351253	0.404991	0.351253	*
GPR19	0.351209	1.51512	0.351209	*
LCLAT1	0.351156	1.21009	0.351156	*
ZMYM5	0.351053	0.771994	0.351053	*
TUBD1	0.351045	0.465118	0.351045	*
ADGRF3	0.351001	1.10834	0.351001	*
APOL6	0.350958	0.648434	0.350958	*
TAF1C	0.350921	1.10834	0.350921	*
ADAM2	0.35092	0.731031	0.35092	*
ADIPOQ	0.350798	0.565736	0.350798	*
TCEAL4	0.350757	0.73032	0.350757	*
MUC17	0.350658	1.27462	0.350658	*
RNF170	0.350603	0.506343	0.350603	*
SLC2A8	0.35059	0.627693	0.35059	*
SFRP4	0.350385	0.60305	0.350385	*
GPR183	0.350329	0.441264	0.350329	*
CEP85	0.350252	0.541189	0.350252	*
CLCN5	0.35023	0.506343	0.35023	*
RANBP3	0.350217	0.73032	0.350217	*
PJA1	0.350204	0.506343	0.350204	*
